Booking_ID,arrival_month
INN01553,1.0
INN01554,7.0
INN01555,12.0
INN01556,8.0
INN01557,11.0
INN01558,6.0
INN01559,9.0
INN01560,8.0
INN01561,7.0
INN01562,1.0
INN01563,2.0
INN01564,12.0
INN01565,9.0
INN01566,2.0
INN01567,12.0
INN01568,10.0
INN01569,9.0
INN01570,4.0
INN01571,5.0
INN01572,1.0
INN01573,9.0
INN01574,4.0
INN01575,1.0
INN01576,3.0
INN01577,5.0
INN01578,7.0
INN01579,9.0
INN01580,1.0
INN01581,4.0
INN01582,5.0
INN01583,9.0
INN01584,12.0
INN01585,4.0
INN01586,1.0
INN01587,1.0
INN01588,10.0
INN01589,10.0
INN01590,4.0
INN01591,5.0
INN01592,10.0
INN01593,3.0
INN01594,1.0
INN01595,12.0
INN01596,4.0
INN01597,8.0
INN01598,7.0
INN01599,3.0
INN01600,5.0
INN01601,11.0
INN01602,10.0
INN01603,11.0
INN01604,8.0
INN01605,6.0
INN01606,6.0
INN01607,12.0
INN01608,3.0
INN01609,5.0
INN01610,8.0
INN01611,1.0
INN01612,4.0
INN01613,1.0
INN01614,9.0
INN01615,5.0
INN01616,7.0
INN01617,8.0
INN01618,9.0
INN01619,2.0
INN01620,10.0
INN01621,9.0
INN01622,12.0
INN01623,8.0
INN01624,9.0
INN01625,8.0
INN01626,6.0
INN01627,11.0
INN01628,2.0
INN01629,11.0
INN01630,7.0
INN01631,6.0
INN01632,3.0
INN01633,9.0
INN01634,10.0
INN01635,10.0
INN01636,3.0
INN01637,2.0
INN01638,7.0
INN01639,1.0
INN01640,12.0
INN01641,10.0
INN01642,8.0
INN01643,6.0
INN01644,1.0
INN01645,3.0
INN01646,8.0
INN01647,4.0
INN01648,4.0
INN01649,12.0
INN01650,6.0
INN01651,2.0
INN01652,8.0
INN01653,10.0
INN01654,3.0
INN01655,3.0
INN01656,6.0
INN01657,6.0
INN01658,9.0
INN01659,5.0
INN01660,12.0
INN01661,8.0
INN01662,5.0
INN01663,10.0
INN01664,12.0
INN01665,11.0
INN01666,4.0
INN01667,1.0
INN01668,4.0
INN01669,2.0
INN01670,10.0
INN01671,1.0
INN01672,11.0
INN01673,9.0
INN01674,12.0
INN01675,6.0
INN01676,10.0
INN01677,6.0
INN01678,5.0
INN01679,4.0
INN01680,12.0
INN01681,12.0
INN01682,2.0
INN01683,12.0
INN01684,11.0
INN01685,12.0
INN01686,8.0
INN01687,1.0
INN01688,9.0
INN01689,10.0
INN01690,5.0
INN01691,9.0
INN01692,1.0
INN01693,1.0
INN01694,6.0
INN01695,12.0
INN01696,2.0
INN01697,10.0
INN01698,8.0
INN01699,2.0
INN01700,4.0
INN01701,2.0
INN01702,4.0
INN01703,1.0
INN01704,10.0
INN01705,3.0
INN01706,1.0
INN01707,2.0
INN01708,2.0
INN01709,12.0
INN01710,3.0
INN01711,6.0
INN01712,8.0
INN01713,3.0
INN01714,4.0
INN01715,6.0
INN01716,11.0
INN01717,7.0
INN01718,4.0
INN01719,8.0
INN01720,1.0
INN01721,9.0
INN01722,11.0
INN01723,1.0
INN01724,4.0
INN01725,4.0
INN01726,9.0
INN01727,3.0
INN01728,2.0
INN01729,10.0
INN01730,8.0
INN01731,8.0
INN01732,12.0
INN01733,4.0
INN01734,11.0
INN01735,8.0
INN01736,4.0
INN01737,6.0
INN01738,6.0
INN01739,9.0
INN01740,7.0
INN01741,12.0
INN01742,2.0
INN01743,3.0
INN01744,1.0
INN01745,11.0
INN01746,6.0
INN01747,9.0
INN01748,3.0
INN01749,3.0
INN01750,6.0
INN01751,9.0
INN01752,3.0
INN01753,1.0
INN01754,5.0
INN01755,5.0
INN01756,8.0
INN01757,7.0
INN01758,6.0
INN01759,6.0
INN01760,12.0
INN01761,12.0
INN01762,2.0
INN01763,5.0
INN01764,7.0
INN01765,10.0
INN01766,11.0
INN01767,6.0
INN01768,11.0
INN01769,8.0
INN01770,2.0
INN01771,10.0
INN01772,12.0
INN01773,6.0
INN01774,1.0
INN01775,6.0
INN01776,9.0
INN01777,12.0
INN01778,10.0
INN01779,5.0
INN01780,10.0
INN01781,12.0
INN01782,3.0
INN01783,4.0
INN01784,10.0
INN01785,12.0
INN01786,10.0
INN01787,9.0
INN01788,12.0
INN01789,5.0
INN01790,7.0
INN01791,12.0
INN01792,9.0
INN01793,10.0
INN01794,1.0
INN01795,2.0
INN01796,5.0
INN01797,3.0
INN01798,6.0
INN01799,9.0
INN01800,8.0
INN01801,12.0
INN01802,6.0
INN01803,3.0
INN01804,4.0
INN01805,8.0
INN01806,11.0
INN01807,11.0
INN01808,8.0
INN01809,8.0
INN01810,12.0
INN01811,12.0
INN01812,10.0
INN01813,10.0
INN01814,3.0
INN01815,4.0
INN01816,2.0
INN01817,11.0
INN01818,6.0
INN01819,5.0
INN01820,1.0
INN01821,3.0
INN01822,2.0
INN01823,4.0
INN01824,10.0
INN01825,5.0
INN01826,2.0
INN01827,12.0
INN01828,5.0
INN01829,10.0
INN01830,11.0
INN01831,10.0
INN01832,6.0
INN01833,11.0
INN01834,7.0
INN01835,10.0
INN01836,3.0
INN01837,1.0
INN01838,11.0
INN01839,2.0
INN01840,12.0
INN01841,10.0
INN01842,7.0
INN01843,12.0
INN01844,7.0
INN01845,11.0
INN01846,2.0
INN01847,11.0
INN01848,7.0
INN01849,5.0
INN01850,12.0
INN01851,12.0
INN01852,1.0
INN01853,4.0
INN01854,10.0
INN01855,12.0
INN01856,5.0
INN01857,8.0
INN01858,12.0
INN01859,1.0
INN01860,8.0
INN01861,6.0
INN01862,11.0
INN01863,9.0
INN01864,2.0
INN01865,3.0
INN01866,5.0
INN01867,5.0
INN01868,5.0
INN01869,11.0
INN01870,11.0
INN01871,11.0
INN01872,2.0
INN01873,9.0
INN01874,6.0
INN01875,7.0
INN01876,12.0
INN01877,3.0
INN01878,2.0
INN01879,7.0
INN01880,11.0
INN01881,11.0
INN01882,10.0
INN01883,2.0
INN01884,11.0
INN01885,6.0
INN01886,2.0
INN01887,9.0
INN01888,10.0
INN01889,11.0
INN01890,3.0
INN01891,7.0
INN01892,12.0
INN01893,1.0
INN01894,6.0
INN01895,6.0
INN01896,1.0
INN01897,4.0
INN01898,1.0
INN01899,11.0
INN01900,7.0
INN01901,7.0
INN01902,7.0
INN01903,9.0
INN01904,7.0
INN01905,8.0
INN01906,1.0
INN01907,12.0
INN01908,2.0
INN01909,4.0
INN01910,4.0
INN01911,12.0
INN01912,3.0
INN01913,12.0
INN01914,9.0
INN01915,9.0
INN01916,4.0
INN01917,5.0
INN01918,5.0
INN01919,5.0
INN01920,1.0
INN01921,1.0
INN01922,4.0
INN01923,12.0
INN01924,2.0
INN01925,9.0
INN01926,7.0
INN01927,12.0
INN01928,7.0
INN01929,10.0
INN01930,12.0
INN01931,6.0
INN01932,10.0
INN01933,4.0
INN01934,3.0
INN01935,2.0
INN01936,3.0
INN01937,3.0
INN01938,8.0
INN01939,11.0
INN01940,2.0
INN01941,6.0
INN01942,10.0
INN01943,10.0
INN01944,7.0
INN01945,7.0
INN01946,12.0
INN01947,12.0
INN01948,12.0
INN01949,10.0
INN01950,8.0
INN01951,2.0
INN01952,12.0
INN01953,6.0
INN01954,7.0
INN01955,3.0
INN01956,4.0
INN01957,1.0
INN01958,12.0
INN01959,10.0
INN01960,4.0
INN01961,5.0
INN01962,10.0
INN01963,1.0
INN01964,2.0
INN01965,11.0
INN01966,7.0
INN01967,8.0
INN01968,9.0
INN01969,8.0
INN01970,12.0
INN01971,2.0
INN01972,8.0
INN01973,10.0
INN01974,5.0
INN01975,5.0
INN01976,12.0
INN01977,12.0
INN01978,5.0
INN01979,2.0
INN01980,8.0
INN01981,5.0
INN01982,7.0
INN01983,11.0
INN01984,2.0
INN01985,8.0
INN01986,4.0
INN01987,11.0
INN01988,6.0
INN01989,2.0
INN01990,1.0
INN01991,12.0
INN01992,4.0
INN01993,11.0
INN01994,9.0
INN01995,12.0
INN01996,11.0
INN01997,7.0
INN01998,6.0
INN01999,4.0
INN02000,1.0
INN02001,9.0
INN02002,5.0
INN02003,11.0
INN02004,6.0
INN02005,3.0
INN02006,3.0
INN02007,1.0
INN02008,3.0
INN02009,9.0
INN02010,7.0
INN02011,12.0
INN02012,11.0
INN02013,5.0
INN02014,3.0
INN02015,11.0
INN02016,11.0
INN02017,11.0
INN02018,1.0
INN02019,4.0
INN02020,11.0
INN02021,10.0
INN02022,6.0
INN02023,7.0
INN02024,9.0
INN02025,8.0
INN02026,5.0
INN02027,7.0
INN02028,7.0
INN02029,4.0
INN02030,12.0
INN02031,12.0
INN02032,12.0
INN02033,7.0
INN02034,5.0
INN02035,5.0
INN02036,4.0
INN02037,10.0
INN02038,12.0
INN02039,10.0
INN02040,3.0
INN02041,11.0
INN02042,1.0
INN02043,12.0
INN02044,11.0
INN02045,9.0
INN02046,10.0
INN02047,1.0
INN02048,5.0
INN02049,3.0
INN02050,11.0
INN02051,6.0
INN02052,1.0
INN02053,12.0
INN02054,8.0
INN02055,11.0
INN02056,2.0
INN02057,10.0
INN02058,11.0
INN02059,5.0
INN02060,1.0
INN02061,7.0
INN02062,9.0
INN02063,11.0
INN02064,7.0
INN02065,3.0
INN02066,11.0
INN02067,1.0
INN02068,2.0
INN02069,10.0
INN02070,6.0
INN02071,7.0
INN02072,8.0
INN02073,4.0
INN02074,1.0
INN02075,4.0
INN02076,4.0
INN02077,11.0
INN02078,4.0
INN02079,10.0
INN02080,8.0
INN02081,9.0
INN02082,4.0
INN02083,3.0
INN02084,1.0
INN02085,5.0
INN02086,12.0
INN02087,1.0
INN02088,1.0
INN02089,8.0
INN02090,1.0
INN02091,10.0
INN02092,5.0
INN02093,6.0
INN02094,9.0
INN02095,2.0
INN02096,5.0
INN02097,9.0
INN02098,1.0
INN02099,5.0
INN02100,9.0
INN02101,3.0
INN02102,2.0
INN02103,10.0
INN02104,1.0
INN02105,9.0
INN02106,11.0
INN02107,1.0
INN02108,1.0
INN02109,9.0
INN02110,12.0
INN02111,1.0
INN02112,10.0
INN02113,8.0
INN02114,3.0
INN02115,9.0
INN02116,10.0
INN02117,1.0
INN02118,12.0
INN02119,1.0
INN02120,9.0
INN02121,1.0
INN02122,5.0
INN02123,4.0
INN02124,1.0
INN02125,10.0
INN02126,7.0
INN02127,11.0
INN02128,1.0
INN02129,2.0
INN02130,3.0
INN02131,6.0
INN02132,11.0
INN02133,8.0
INN02134,9.0
INN02135,11.0
INN02136,12.0
INN02137,10.0
INN02138,1.0
INN02139,9.0
INN02140,8.0
INN02141,3.0
INN02142,12.0
INN02143,2.0
INN02144,12.0
INN02145,10.0
INN02146,4.0
INN02147,3.0
INN02148,5.0
INN02149,6.0
INN02150,5.0
INN02151,4.0
INN02152,1.0
INN02153,3.0
INN02154,12.0
INN02155,5.0
INN02156,10.0
INN02157,12.0
INN02158,2.0
INN02159,9.0
INN02160,6.0
INN02161,5.0
INN02162,1.0
INN02163,9.0
INN02164,7.0
INN02165,6.0
INN02166,10.0
INN02167,6.0
INN02168,8.0
INN02169,7.0
INN02170,9.0
INN02171,7.0
INN02172,1.0
INN02173,1.0
INN02174,11.0
INN02175,12.0
INN02176,2.0
INN02177,4.0
INN02178,11.0
INN02179,8.0
INN02180,11.0
INN02181,1.0
INN02182,10.0
INN02183,7.0
INN02184,2.0
INN02185,11.0
INN02186,12.0
INN02187,10.0
INN02188,10.0
INN02189,9.0
INN02190,2.0
INN02191,9.0
INN02192,9.0
INN02193,2.0
INN02194,3.0
INN02195,4.0
INN02196,12.0
INN02197,3.0
INN02198,10.0
INN02199,5.0
INN02200,10.0
INN02201,11.0
INN02202,10.0
INN02203,1.0
INN02204,3.0
INN02205,1.0
INN02206,4.0
INN02207,9.0
INN02208,4.0
INN02209,10.0
INN02210,12.0
INN02211,11.0
INN02212,10.0
INN02213,4.0
INN02214,12.0
INN02215,1.0
INN02216,9.0
INN02217,12.0
INN02218,11.0
INN02219,10.0
INN02220,9.0
INN02221,4.0
INN02222,6.0
INN02223,11.0
INN02224,11.0
INN02225,1.0
INN02226,8.0
INN02227,3.0
INN02228,9.0
INN02229,10.0
INN02230,7.0
INN02231,11.0
INN02232,11.0
INN02233,9.0
INN02234,4.0
INN02235,2.0
INN02236,11.0
INN02237,8.0
INN02238,11.0
INN02239,2.0
INN02240,12.0
INN02241,2.0
INN02242,10.0
INN02243,11.0
INN02244,11.0
INN02245,12.0
INN02246,8.0
INN02247,2.0
INN02248,5.0
INN02249,11.0
INN02250,3.0
INN02251,1.0
INN02252,4.0
INN02253,2.0
INN02254,4.0
INN02255,1.0
INN02256,2.0
INN02257,9.0
INN02258,10.0
INN02259,12.0
INN02260,8.0
INN02261,12.0
INN02262,12.0
INN02263,11.0
INN02264,5.0
INN02265,1.0
INN02266,8.0
INN02267,10.0
INN02268,8.0
INN02269,12.0
INN02270,2.0
INN02271,12.0
INN02272,12.0
INN02273,5.0
INN02274,1.0
INN02275,8.0
INN02276,2.0
INN02277,2.0
INN02278,12.0
INN02279,4.0
INN02280,7.0
INN02281,4.0
INN02282,11.0
INN02283,11.0
INN02284,2.0
INN02285,4.0
INN02286,6.0
INN02287,9.0
INN02288,2.0
INN02289,7.0
INN02290,4.0
INN02291,9.0
INN02292,3.0
INN02293,10.0
INN02294,9.0
INN02295,1.0
INN02296,2.0
INN02297,12.0
INN02298,11.0
INN02299,5.0
INN02300,7.0
INN02301,1.0
INN02302,7.0
INN02303,6.0
INN02304,7.0
INN02305,12.0
INN02306,9.0
INN02307,11.0
INN02308,6.0
INN02309,11.0
INN02310,12.0
INN02311,10.0
INN02312,12.0
INN02313,7.0
INN02314,11.0
INN02315,11.0
INN02316,5.0
INN02317,11.0
INN02318,4.0
INN02319,11.0
INN02320,10.0
INN02321,11.0
INN02322,1.0
INN02323,10.0
INN02324,2.0
INN02325,8.0
INN02326,9.0
INN02327,12.0
INN02328,1.0
INN02329,8.0
INN02330,3.0
INN02331,9.0
INN02332,7.0
INN02333,8.0
INN02334,7.0
INN02335,5.0
INN02336,1.0
INN02337,12.0
INN02338,11.0
INN02339,12.0
INN02340,12.0
INN02341,11.0
INN02342,10.0
INN02343,3.0
INN02344,6.0
INN02345,12.0
INN02346,1.0
INN02347,6.0
INN02348,2.0
INN02349,5.0
INN02350,12.0
INN02351,9.0
INN02352,10.0
INN02353,1.0
INN02354,7.0
INN02355,12.0
INN02356,3.0
INN02357,11.0
INN02358,9.0
INN02359,5.0
INN02360,5.0
INN02361,9.0
INN02362,7.0
INN02363,1.0
INN02364,12.0
INN02365,4.0
INN02366,10.0
INN02367,4.0
INN02368,7.0
INN02369,10.0
INN02370,11.0
INN02371,12.0
INN02372,3.0
INN02373,2.0
INN02374,6.0
INN02375,6.0
INN02376,11.0
INN02377,11.0
INN02378,10.0
INN02379,10.0
INN02380,3.0
INN02381,10.0
INN02382,8.0
INN02383,10.0
INN02384,2.0
INN02385,2.0
INN02386,8.0
INN02387,9.0
INN02388,3.0
INN02389,1.0
INN02390,3.0
INN02391,9.0
INN02392,8.0
INN02393,2.0
INN02394,12.0
INN02395,6.0
INN02396,8.0
INN02397,9.0
INN02398,1.0
INN02399,6.0
INN02400,9.0
INN02401,12.0
INN02402,8.0
INN02403,2.0
INN02404,6.0
INN02405,12.0
INN02406,1.0
INN02407,8.0
INN02408,3.0
INN02409,1.0
INN02410,7.0
INN02411,9.0
INN02412,6.0
INN02413,8.0
INN02414,12.0
INN02415,5.0
INN02416,7.0
INN02417,12.0
INN02418,3.0
INN02419,5.0
INN02420,2.0
INN02421,10.0
INN02422,3.0
INN02423,2.0
INN02424,4.0
INN02425,11.0
INN02426,5.0
INN02427,9.0
INN02428,12.0
INN02429,1.0
INN02430,11.0
INN02431,6.0
INN02432,4.0
INN02433,2.0
INN02434,4.0
INN02435,10.0
INN02436,1.0
INN02437,12.0
INN02438,4.0
INN02439,6.0
INN02440,5.0
INN02441,9.0
INN02442,11.0
INN02443,11.0
INN02444,3.0
INN02445,2.0
INN02446,8.0
INN02447,4.0
INN02448,2.0
INN02449,2.0
INN02450,1.0
INN02451,9.0
INN02452,12.0
INN02453,10.0
INN02454,1.0
INN02455,3.0
INN02456,11.0
INN02457,4.0
INN02458,12.0
INN02459,4.0
INN02460,11.0
INN02461,5.0
INN02462,12.0
INN02463,4.0
INN02464,11.0
INN02465,7.0
INN02466,1.0
INN02467,11.0
INN02468,10.0
INN02469,1.0
INN02470,1.0
INN02471,1.0
INN02472,11.0
INN02473,1.0
INN02474,9.0
INN02475,12.0
INN02476,1.0
INN02477,3.0
INN02478,8.0
INN02479,10.0
INN02480,4.0
INN02481,9.0
INN02482,11.0
INN02483,8.0
INN02484,9.0
INN02485,3.0
INN02486,8.0
INN02487,3.0
INN02488,7.0
INN02489,6.0
INN02490,1.0
INN02491,11.0
INN02492,7.0
INN02493,1.0
INN02494,1.0
INN02495,12.0
INN02496,10.0
INN02497,1.0
INN02498,10.0
INN02499,9.0
INN02500,2.0
INN02501,4.0
INN02502,2.0
INN02503,6.0
INN02504,11.0
INN02505,3.0
INN02506,10.0
INN02507,6.0
INN02508,6.0
INN02509,11.0
INN02510,3.0
INN02511,11.0
INN02512,11.0
INN02513,2.0
INN02514,1.0
INN02515,10.0
INN02516,7.0
INN02517,4.0
INN02518,5.0
INN02519,9.0
INN02520,5.0
INN02521,1.0
INN02522,2.0
INN02523,4.0
INN02524,7.0
INN02525,8.0
INN02526,10.0
INN02527,11.0
INN02528,4.0
INN02529,3.0
INN02530,10.0
INN02531,11.0
INN02532,1.0
INN02533,8.0
INN02534,1.0
INN02535,12.0
INN02536,11.0
INN02537,9.0
INN02538,12.0
INN02539,3.0
INN02540,7.0
INN02541,12.0
INN02542,2.0
INN02543,7.0
INN02544,1.0
INN02545,4.0
INN02546,1.0
INN02547,3.0
INN02548,2.0
INN02549,9.0
INN02550,8.0
INN02551,6.0
INN02552,5.0
INN02553,11.0
INN02554,3.0
INN02555,3.0
INN02556,8.0
INN02557,10.0
INN02558,4.0
INN02559,1.0
INN02560,9.0
INN02561,12.0
INN02562,11.0
INN02563,5.0
INN02564,5.0
INN02565,1.0
INN02566,4.0
INN02567,9.0
INN02568,2.0
INN02569,7.0
INN02570,9.0
INN02571,12.0
INN02572,11.0
INN02573,5.0
INN02574,9.0
INN02575,10.0
INN02576,9.0
INN02577,9.0
INN02578,2.0
INN02579,2.0
INN02580,3.0
INN02581,1.0
INN02582,3.0
INN02583,6.0
INN02584,2.0
INN02585,12.0
INN02586,2.0
INN02587,3.0
INN02588,7.0
INN02589,7.0
INN02590,3.0
INN02591,2.0
INN02592,6.0
INN02593,11.0
INN02594,7.0
INN02595,5.0
INN02596,6.0
INN02597,6.0
INN02598,10.0
INN02599,10.0
INN02600,2.0
INN02601,1.0
INN02602,6.0
INN02603,6.0
INN02604,4.0
INN02605,4.0
INN02606,7.0
INN02607,5.0
INN02608,7.0
INN02609,3.0
INN02610,12.0
INN02611,5.0
INN02612,5.0
INN02613,10.0
INN02614,9.0
INN02615,6.0
INN02616,9.0
INN02617,8.0
INN02618,8.0
INN02619,10.0
INN02620,9.0
INN02621,8.0
INN02622,1.0
INN02623,11.0
INN02624,7.0
INN02625,1.0
INN02626,7.0
INN02627,
INN02628,10.0
INN02629,5.0
INN02630,9.0
INN02631,12.0
INN02632,8.0
INN02633,7.0
INN02634,7.0
INN02635,7.0
INN02636,2.0
INN02637,10.0
INN02638,8.0
INN02639,3.0
INN02640,5.0
INN02641,1.0
INN02642,4.0
INN02643,4.0
INN02644,1.0
INN02645,1.0
INN02646,8.0
INN02647,11.0
INN02648,4.0
INN02649,12.0
INN02650,7.0
INN02651,9.0
INN02652,2.0
INN02653,1.0
INN02654,1.0
INN02655,4.0
INN02656,1.0
INN02657,5.0
INN02658,9.0
INN02659,2.0
INN02660,4.0
INN02661,9.0
INN02662,6.0
INN02663,10.0
INN02664,10.0
INN02665,8.0
INN02666,6.0
INN02667,2.0
INN02668,6.0
INN02669,11.0
INN02670,11.0
INN02671,8.0
INN02672,7.0
INN02673,12.0
INN02674,6.0
INN02675,3.0
INN02676,9.0
INN02677,12.0
INN02678,12.0
INN02679,10.0
INN02680,1.0
INN02681,6.0
INN02682,11.0
INN02683,1.0
INN02684,7.0
INN02685,3.0
INN02686,3.0
INN02687,12.0
INN02688,10.0
INN02689,10.0
INN02690,8.0
INN02691,7.0
INN02692,9.0
INN02693,10.0
INN02694,2.0
INN02695,2.0
INN02696,12.0
INN02697,4.0
INN02698,4.0
INN02699,9.0
INN02700,8.0
INN02701,2.0
INN02702,8.0
INN02703,10.0
INN02704,4.0
INN02705,5.0
INN02706,6.0
INN02707,12.0
INN02708,10.0
INN02709,11.0
INN02710,8.0
INN02711,5.0
INN02712,2.0
INN02713,1.0
INN02714,5.0
INN02715,9.0
INN02716,6.0
INN02717,10.0
INN02718,9.0
INN02719,2.0
INN02720,2.0
INN02721,11.0
INN02722,10.0
INN02723,9.0
INN02724,10.0
INN02725,8.0
INN02726,1.0
INN02727,2.0
INN02728,1.0
INN02729,9.0
INN02730,12.0
INN02731,6.0
INN02732,2.0
INN02733,7.0
INN02734,10.0
INN02735,5.0
INN02736,4.0
INN02737,5.0
INN02738,10.0
INN02739,8.0
INN02740,5.0
INN02741,12.0
INN02742,10.0
INN02743,1.0
INN02744,6.0
INN02745,2.0
INN02746,12.0
INN02747,10.0
INN02748,1.0
INN02749,9.0
INN02750,10.0
INN02751,2.0
INN02752,6.0
INN02753,6.0
INN02754,11.0
INN02755,9.0
INN02756,3.0
INN02757,8.0
INN02758,9.0
INN02759,11.0
INN02760,1.0
INN02761,1.0
INN02762,1.0
INN02763,12.0
INN02764,4.0
INN02765,4.0
INN02766,4.0
INN02767,8.0
INN02768,8.0
INN02769,7.0
INN02770,5.0
INN02771,8.0
INN02772,6.0
INN02773,1.0
INN02774,6.0
INN02775,3.0
INN02776,2.0
INN02777,12.0
INN02778,3.0
INN02779,5.0
INN02780,4.0
INN02781,8.0
INN02782,8.0
INN02783,11.0
INN02784,11.0
INN02785,3.0
INN02786,5.0
INN02787,8.0
INN02788,11.0
INN02789,8.0
INN02790,12.0
INN02791,11.0
INN02792,5.0
INN02793,12.0
INN02794,8.0
INN02795,9.0
INN02796,1.0
INN02797,9.0
INN02798,7.0
INN02799,9.0
INN02800,5.0
INN02801,12.0
INN02802,2.0
INN02803,6.0
INN02804,2.0
INN02805,6.0
INN02806,12.0
INN02807,1.0
INN02808,1.0
INN02809,1.0
INN02810,6.0
INN02811,6.0
INN02812,11.0
INN02813,10.0
INN02814,6.0
INN02815,4.0
INN02816,7.0
INN02817,10.0
INN02818,11.0
INN02819,10.0
INN02820,1.0
INN02821,2.0
INN02822,3.0
INN02823,7.0
INN02824,12.0
INN02825,6.0
INN02826,11.0
INN02827,7.0
INN02828,11.0
INN02829,9.0
INN02830,4.0
INN02831,4.0
INN02832,7.0
INN02833,7.0
INN02834,11.0
INN02835,3.0
INN02836,3.0
INN02837,8.0
INN02838,9.0
INN02839,12.0
INN02840,6.0
INN02841,2.0
INN02842,12.0
INN02843,4.0
INN02844,12.0
INN02845,4.0
INN02846,4.0
INN02847,12.0
INN02848,1.0
INN02849,1.0
INN02850,10.0
INN02851,7.0
INN02852,1.0
INN02853,11.0
INN02854,8.0
INN02855,12.0
INN02856,5.0
INN02857,9.0
INN02858,5.0
INN02859,6.0
INN02860,11.0
INN02861,8.0
INN02862,8.0
INN02863,2.0
INN02864,10.0
INN02865,12.0
INN02866,10.0
INN02867,11.0
INN02868,10.0
INN02869,3.0
INN02870,9.0
INN02871,7.0
INN02872,11.0
INN02873,7.0
INN02874,12.0
INN02875,2.0
INN02876,3.0
INN02877,5.0
INN02878,10.0
INN02879,8.0
INN02880,12.0
INN02881,10.0
INN02882,12.0
INN02883,10.0
INN02884,7.0
INN02885,7.0
INN02886,2.0
INN02887,1.0
INN02888,1.0
INN02889,7.0
INN02890,12.0
INN02891,2.0
INN02892,9.0
INN02893,12.0
INN02894,1.0
INN02895,10.0
INN02896,6.0
INN02897,6.0
INN02898,12.0
INN02899,8.0
INN02900,10.0
INN02901,1.0
INN02902,7.0
INN02903,2.0
INN02904,11.0
INN02905,11.0
INN02906,6.0
INN02907,11.0
INN02908,10.0
INN02909,2.0
INN02910,8.0
INN02911,12.0
INN02912,9.0
INN02913,6.0
INN02914,3.0
INN02915,12.0
INN02916,12.0
INN02917,8.0
INN02918,1.0
INN02919,5.0
INN02920,11.0
INN02921,12.0
INN02922,10.0
INN02923,3.0
INN02924,4.0
INN02925,9.0
INN02926,7.0
INN02927,4.0
INN02928,10.0
INN02929,4.0
INN02930,10.0
INN02931,2.0
INN02932,7.0
INN02933,6.0
INN02934,8.0
INN02935,7.0
INN02936,1.0
INN02937,9.0
INN02938,6.0
INN02939,8.0
INN02940,4.0
INN02941,1.0
INN02942,12.0
INN02943,12.0
INN02944,4.0
INN02945,9.0
INN02946,4.0
INN02947,10.0
INN02948,7.0
INN02949,1.0
INN02950,1.0
INN02951,4.0
INN02952,4.0
INN02953,8.0
INN02954,12.0
INN02955,10.0
INN02956,11.0
INN02957,11.0
INN02958,10.0
INN02959,8.0
INN02960,12.0
INN02961,1.0
INN02962,3.0
INN02963,12.0
INN02964,5.0
INN02965,1.0
INN02966,11.0
INN02967,3.0
INN02968,11.0
INN02969,9.0
INN02970,5.0
INN02971,4.0
INN02972,10.0
INN02973,8.0
INN02974,8.0
INN02975,8.0
INN02976,7.0
INN02977,4.0
INN02978,3.0
INN02979,1.0
INN02980,9.0
INN02981,9.0
INN02982,2.0
INN02983,12.0
INN02984,10.0
INN02985,3.0
INN02986,3.0
INN02987,10.0
INN02988,12.0
INN02989,6.0
INN02990,5.0
INN02991,12.0
INN02992,3.0
INN02993,5.0
INN02994,11.0
INN02995,12.0
INN02996,9.0
INN02997,5.0
INN02998,1.0
INN02999,5.0
INN03000,12.0
INN03001,3.0
INN03002,12.0
INN03003,12.0
INN03004,5.0
INN03005,9.0
INN03006,8.0
INN03007,3.0
INN03008,4.0
INN03009,10.0
INN03010,1.0
INN03011,5.0
INN03012,4.0
INN03013,11.0
INN03014,7.0
INN03015,6.0
INN03016,2.0
INN03017,10.0
INN03018,3.0
INN03019,6.0
INN03020,3.0
INN03021,5.0
INN03022,1.0
INN03023,3.0
INN03024,12.0
INN03025,1.0
INN03026,3.0
INN03027,3.0
INN03028,2.0
INN03029,12.0
INN03030,10.0
INN03031,9.0
INN03032,12.0
INN03033,1.0
INN03034,3.0
INN03035,3.0
INN03036,7.0
INN03037,2.0
INN03038,10.0
INN03039,8.0
INN03040,8.0
INN03041,6.0
INN03042,9.0
INN03043,1.0
INN03044,11.0
INN03045,12.0
INN03046,8.0
INN03047,10.0
INN03048,10.0
INN03049,9.0
INN03050,7.0
INN03051,5.0
INN03052,6.0
INN03053,6.0
INN03054,10.0
INN03055,10.0
INN03056,8.0
INN03057,6.0
INN03058,8.0
INN03059,5.0
INN03060,12.0
INN03061,7.0
INN03062,4.0
INN03063,1.0
INN03064,2.0
INN03065,10.0
INN03066,11.0
INN03067,10.0
INN03068,5.0
INN03069,12.0
INN03070,3.0
INN03071,2.0
INN03072,6.0
INN03073,4.0
INN03074,6.0
INN03075,11.0
INN03076,12.0
INN03077,8.0
INN03078,1.0
INN03079,10.0
INN03080,1.0
INN03081,3.0
INN03082,10.0
INN03083,6.0
INN03084,10.0
INN03085,12.0
INN03086,6.0
INN03087,10.0
INN03088,2.0
INN03089,7.0
INN03090,11.0
INN03091,11.0
INN03092,12.0
INN03093,7.0
INN03094,1.0
INN03095,12.0
INN03096,5.0
INN03097,2.0
INN03098,1.0
INN03099,9.0
INN03100,11.0
INN03101,7.0
INN03102,7.0
INN03103,12.0
INN03104,2.0
INN03105,12.0
INN03106,12.0
